0.000000, 6387.043457
1.100000, 4291.218750
2.200000, 4300.012207
3.300000, 2564.635742
4.400000, 3993.727539
5.500000, 8695.087891
6.600000, 6416.669434
7.700000, 4986.662109
8.800000, 3995.156738
9.900000, 3255.665771
11.000000, 2720.128174
12.100000, 2298.446289
13.200000, 1969.417236
14.300000, 1705.139160
15.400000, 1491.394043
16.500000, 1316.120239
17.600000, 1169.388916
18.700001, 1047.405151
19.799999, 941.563049
20.900000, 852.008789
22.000000, 774.866211
23.100000, 707.824158
24.200001, 648.565796
25.299999, 596.415771
26.400000, 572.851257
27.500000, 254.942215
28.600000, 490.930725
29.700001, 440.893280
30.799999, 411.620026
31.900000, 397.748901
33.000000, 360.973389
34.099998, 11259.658203
35.200001, 11016.971680
36.299999, 300.738373
37.400002, 292.251312
38.500000, 276.226624
39.599998, 268.913635
40.700001, 247.925751
41.799999, 9168.395508
42.900002, 8991.511719
44.000000, 8814.333984
45.099998, 8622.281250
46.200001, 193.614105
47.299999, 189.281693
48.400002, 180.854599
49.500000, 7755.128418
50.599998, 7609.553711
51.700001, 7473.301758
52.799999, 7344.045410
53.900002, 7212.925781
55.000000, 88200.000000
