0.000000, 0.000000
1.100000, 88200.000000
2.200000, 88200.000000
3.300000, 6388.155273
4.400000, 8689.350586
5.500000, 6160.376953
6.600000, 4565.481934
7.700000, 3562.729492
8.800000, 2842.137207
9.900000, 2327.148193
11.000000, 1936.629395
12.100000, 1639.423584
13.200000, 1406.127563
14.300000, 1218.643066
15.400000, 1066.007935
16.500000, 939.782715
17.600000, 834.650269
18.700001, 747.634888
19.799999, 336.494507
20.900000, 639.587646
22.000000, 580.262634
23.100000, 505.594086
24.200001, 483.844971
25.299999, 444.373047
26.400000, 409.211731
27.500000, 364.267517
28.600000, 350.832581
29.700001, 326.323792
30.799999, 8859.500000
31.900000, 284.246674
33.000000, 266.124786
34.099998, 242.144302
35.200001, 234.845306
36.299999, 7506.832031
37.400002, 7317.724609
38.500000, 191.928848
39.599998, 88200.000000
