0.000000, 88199.960938
1.100000, 10959.295898
2.200000, 6394.531738
3.300000, 4306.312500
4.400000, 88200.000000
5.500000, 88200.000000
6.600000, 6270.994629
7.700000, 4974.516113
8.800000, 8241.191406
9.900000, 3400.977051
11.000000, 5728.524414
12.100000, 4939.357422
13.200000, 4287.050293
14.300000, 3741.982666
15.400000, 3317.988281
16.500000, 2918.095703
17.600000, 2622.833496
18.700001, 2354.447021
19.799999, 2130.024414
20.900000, 1936.654663
22.000000, 1769.086548
23.100000, 1622.613525
24.200001, 1492.442505
25.299999, 1377.463257
26.400000, 1274.479004
27.500000, 1184.835815
28.600000, 1102.468872
29.700001, 1028.701050
30.799999, 962.226196
31.900000, 901.663574
33.000000, 848.195435
34.099998, 799.188171
35.200001, 751.745117
36.299999, 710.538696
37.400002, 671.974060
38.500000, 636.673828
39.599998, 603.955322
40.700001, 573.595764
41.799999, 545.595276
42.900002, 519.644165
44.000000, 495.584290
45.099998, 473.122223
46.200001, 451.950653
47.299999, 432.334412
48.400002, 413.896667
49.500000, 396.814972
50.599998, 380.465332
51.700001, 365.229004
52.799999, 351.123840
53.900002, 337.680359
55.000000, 324.447784
56.099998, 312.834839
57.200001, 301.495300
58.299999, 290.518524
59.400002, 280.410675
60.500000, 270.647400
61.599998, 265.038544
62.700001, 256.624451
63.799999, 248.600342
64.900002, 240.583801
66.000000, 229.125366
67.099998, 221.859283
68.199997, 218.430679
69.300003, 215.144653
70.400002, 202.347504
71.500000, 202.372070
72.599998, 199.482605
73.699997, 190.801147
74.800003, 6366.345215
75.900002, 6305.476074
77.000000, 175.062057
78.099998, 170.282013
79.199997, 165.708466
80.300003, 159.123947
81.400002, 11712.014648
82.500000, 11601.443359
83.599998, 11499.433594
84.699997, 11402.567383
85.800003, 11309.053711
86.900002, 11214.875000
88.000000, 11120.678711
89.099998, 11020.622070
90.199997, 10921.433594
91.300003, 10810.405273
92.400002, 10694.470703
93.500000, 10568.647461
94.599998, 118.260384
95.699997, 5002.970703
96.800003, 4959.442871
97.900002, 4916.507324
99.000000, 4873.551758
100.099998, 4827.639160
101.199997, 103.498398
102.300003, 9411.031250
103.400002, 9325.978516
104.500000, 9245.503906
105.599998, 9173.991211
106.699997, 9101.886719
107.800003, 9031.271484
108.900002, 8962.317383
110.000000, 8891.770508
111.099998, 8819.527344
112.199997, 8746.686523
113.300003, 8669.960938
114.400002, 8589.490234
115.500000, 8506.616211
116.599998, 8418.034180
117.699997, 8324.397461
118.800003, 4062.136963
119.900002, 4030.707275
121.000000, 4000.230225
122.099998, 3968.270996
123.199997, 7857.105469
124.300003, 7792.480957
125.400002, 7731.006836
126.500000, 7674.138184
127.599998, 7617.855957
128.699997, 7562.914062
129.800003, 7509.742676
130.899994, 7457.819336
132.000000, 7406.050293
133.100006, 7355.371094
134.199997, 7304.384277
135.300003, 7252.981445
136.399994, 7201.069824
137.500000, 7144.591309
138.600006, 7084.794922
139.699997, 7075.506836
