0.000000, 6402.640137
1.100000, 4299.552246
2.200000, 88199.976562
3.300000, 88200.000000
4.400000, 1772.497070
5.500000, 6424.335938
6.600000, 13837.758789
7.700000, 14323.112305
8.800000, 11518.665039
9.900000, 4931.878418
11.000000, 8685.614258
12.100000, 7521.767578
13.200000, 6579.839355
14.300000, 5856.999512
15.400000, 5263.518555
16.500000, 4737.989258
17.600000, 4286.162598
18.700001, 3890.296387
19.799999, 3539.132324
20.900000, 3260.920654
22.000000, 2980.579346
23.100000, 2755.106934
24.200001, 2555.536377
25.299999, 2366.891602
26.400000, 2206.752197
27.500000, 2060.501953
28.600000, 1928.087158
29.700001, 1808.788696
30.799999, 1687.799316
31.900000, 1599.525146
33.000000, 1504.861206
34.099998, 1421.553467
35.200001, 1342.210938
36.299999, 1272.624268
37.400002, 1207.898438
38.500000, 1148.005615
39.599998, 1091.907227
40.700001, 1039.849976
41.799999, 991.077759
42.900002, 945.776611
44.000000, 903.749939
45.099998, 864.851624
46.200001, 827.472534
47.299999, 794.020630
48.400002, 760.983765
49.500000, 730.844238
50.599998, 701.638184
51.700001, 675.281799
52.799999, 649.367615
53.900002, 625.358704
55.000000, 602.833191
56.099998, 581.048096
57.200001, 560.617920
58.299999, 541.437012
59.400002, 523.202698
60.500000, 505.750458
61.599998, 489.087494
62.700001, 473.478424
63.799999, 458.359344
64.900002, 443.979431
66.000000, 429.919250
67.099998, 417.745514
68.199997, 404.537140
69.300003, 391.894745
70.400002, 380.863861
71.500000, 370.594025
72.599998, 359.996246
73.699997, 349.667419
74.800003, 340.214752
75.900002, 331.363800
77.000000, 322.359711
78.099998, 314.055023
79.199997, 305.882416
80.300003, 298.011169
81.400002, 290.427673
82.500000, 283.195435
83.599998, 276.214600
84.699997, 269.493073
85.800003, 262.967285
86.900002, 256.707794
88.000000, 250.687195
89.099998, 244.892014
90.199997, 239.285660
91.300003, 233.816422
92.400002, 228.543900
93.500000, 223.514557
94.599998, 218.568466
95.699997, 213.848145
96.800003, 209.249207
97.900002, 204.788239
99.000000, 200.455536
100.099998, 196.263077
101.199997, 192.259567
102.300003, 188.359070
103.400002, 184.569611
104.500000, 180.801559
105.599998, 177.119919
106.699997, 173.716995
107.800003, 170.571701
108.900002, 167.078094
110.000000, 163.938492
111.099998, 160.962799
112.199997, 157.908829
113.300003, 154.798477
114.400002, 152.156433
115.500000, 149.398331
116.599998, 146.635376
117.699997, 144.030029
118.800003, 141.461533
119.900002, 138.994415
121.000000, 136.547531
122.099998, 134.164886
123.199997, 133.960754
124.300003, 130.726105
125.400002, 129.630081
126.500000, 127.439133
127.599998, 125.304832
128.699997, 123.230209
129.800003, 121.211800
130.899994, 119.244553
132.000000, 14950.997070
133.100006, 14881.650391
134.199997, 14809.632812
135.300003, 14736.924805
136.399994, 14661.374023
137.500000, 14581.437500
138.600006, 14497.016602
139.699997, 14408.554688
140.800003, 104.289948
141.899994, 103.522186
143.000000, 101.178047
144.100006, 4418.879883
145.199997, 4397.291504
146.300003, 96.067337
147.399994, 6443.615723
148.500000, 6412.323242
149.600006, 6382.187988
150.699997, 6353.228516
151.800003, 6324.749023
152.899994, 6295.358887
154.000000, 6264.782715
155.100006, 6232.757812
156.199997, 6198.329590
157.300003, 4047.294189
158.399994, 4027.951172
159.500000, 4009.005371
160.600006, 3989.591553
161.699997, 11803.022461
162.800003, 11740.881836
163.899994, 11683.220703
165.000000, 11628.090820
166.100006, 11575.090820
167.199997, 11525.563477
168.300003, 11475.852539
169.399994, 11427.813477
170.500000, 11380.343750
171.600006, 11333.183594
172.699997, 11287.657227
173.800003, 11240.434570
174.899994, 11193.404297
176.000000, 11146.367188
177.100006, 11098.301758
178.199997, 11049.586914
179.300003, 11000.018555
180.399994, 10947.967773
181.500000, 10895.079102
182.600006, 10841.951172
183.699997, 10785.048828
184.800003, 10726.974609
185.899994, 10667.257812
187.000000, 10603.719727
188.100006, 10537.087891
189.199997, 10468.512695
190.300003, 10395.156250
191.399994, 5018.395996
192.500000, 4995.140137
193.600006, 4973.273438
194.699997, 4951.831543
195.800003, 4930.350098
196.899994, 4909.297363
198.000000, 4887.848145
199.100006, 4865.906738
200.199997, 4842.983887
201.300003, 4819.452148
202.399994, 4794.594727
203.500000, 9482.092773
204.600006, 9434.044922
205.699997, 9389.158203
206.800003, 9346.284180
207.899994, 9306.069336
209.000000, 9266.421875
210.100006, 9228.089844
211.199997, 9190.798828
212.300003, 9154.475586
213.399994, 9119.479492
214.500000, 9085.150391
215.600006, 9049.734375
216.699997, 9014.500000
217.800003, 8980.500977
218.899994, 8945.736328
220.000000, 8911.331055
221.100006, 8875.876953
222.199997, 8839.539062
223.300003, 8802.960938
224.399994, 8766.456055
225.500000, 8729.747070
226.600006, 8691.663086
227.699997, 8651.708984
228.800003, 8612.246094
229.899994, 8570.124023
231.000000, 8528.015625
232.100006, 8484.986328
233.199997, 8441.894531
234.300003, 8396.875977
235.399994, 8349.487305
236.500000, 8301.697266
237.600006, 8251.122070
238.699997, 8198.956055
239.800003, 8145.324219
240.899994, 4025.529053
242.000000, 4010.089355
243.100006, 3994.327881
244.199997, 7948.469727
245.300003, 7910.518555
246.399994, 7875.230957
247.500000, 7840.945801
248.600006, 7808.280273
249.699997, 7777.448730
250.800003, 7747.032715
251.899994, 7717.972656
253.000000, 7688.529297
254.100006, 7660.192383
255.199997, 7632.726562
256.299988, 7604.245605
257.399994, 7577.083496
258.500000, 7550.320801
259.600006, 7524.129395
260.700012, 7497.648438
261.799988, 7471.816895
262.899994, 7446.132812
264.000000, 7420.390137
265.100006, 7394.469238
266.200012, 7369.270996
267.299988, 7343.402344
268.399994, 7317.996582
269.500000, 7292.423828
270.600006, 7266.956543
271.700012, 7241.122070
272.799988, 7215.055176
273.899994, 7188.319824
275.000000, 7161.002441
276.100006, 7132.557129
277.200012, 7103.248047
278.299988, 7073.067871
279.399994, 7041.345703
280.500000, 7023.671875
