0.000000, 4287.546387
1.100000, 4295.369141
2.200000, 2564.586426
3.300000, 3993.735596
4.400000, 8694.773438
5.500000, 6427.400879
6.600000, 4986.250000
7.700000, 3994.789551
8.800000, 3255.392822
9.900000, 2719.937256
11.000000, 2298.238281
12.100000, 1969.448975
13.200000, 1705.027100
14.300000, 1491.465942
15.400000, 1316.189453
16.500000, 1169.389893
17.600000, 1047.296143
18.700001, 941.541931
19.799999, 852.055969
20.900000, 774.867676
22.000000, 707.793335
23.100000, 648.574768
24.200001, 596.413452
25.299999, 572.849731
26.400000, 254.942032
27.500000, 490.976379
28.600000, 440.892517
29.700001, 411.620453
30.799999, 397.748810
31.900000, 360.973450
33.000000, 11259.321289
34.099998, 11016.807617
35.200001, 300.738281
36.299999, 292.253052
37.400002, 276.226532
38.500000, 268.913361
39.599998, 247.925613
40.700001, 9168.493164
41.799999, 8991.298828
42.900002, 8812.275391
44.000000, 8621.154297
45.099998, 193.613770
46.200001, 189.281525
47.299999, 180.854507
48.400002, 7754.655762
49.500000, 7609.572754
50.599998, 7474.083984
51.700001, 7344.062012
52.799999, 7213.133301
53.900002, 2.211962
55.000000, 88200.000000
