0.000000, 7261.575195
1.100000, 14802.847656
2.200000, 4291.897461
3.300000, 4257.612305
4.400000, 14801.127930
5.500000, 10948.134766
6.600000, 8459.302734
7.700000, 6626.578613
8.800000, 5443.409180
9.900000, 4544.729004
11.000000, 3810.598389
12.100000, 3285.339111
13.200000, 2842.040527
14.300000, 2487.128662
15.400000, 2196.257812
16.500000, 1949.626099
17.600000, 1747.064209
18.700001, 1571.482666
19.799999, 1421.453369
20.900000, 1292.528442
22.000000, 1182.421875
23.100000, 1081.697998
24.200001, 995.547668
25.299999, 918.271912
26.400000, 849.887329
27.500000, 789.118835
28.600000, 734.885132
29.700001, 686.066223
30.799999, 641.471436
31.900000, 601.687561
33.000000, 565.196838
34.099998, 532.103455
35.200001, 501.404877
36.299999, 473.613739
37.400002, 447.714722
38.500000, 424.345886
39.599998, 402.536774
40.700001, 390.063782
41.799999, 372.966888
42.900002, 355.118530
44.000000, 167.091934
45.099998, 315.223969
46.200001, 308.264008
47.299999, 288.218536
48.400002, 288.295685
49.500000, 270.210144
50.599998, 259.063324
51.700001, 253.675400
52.799999, 243.603546
53.900002, 11637.295898
55.000000, 11483.418945
56.099998, 11339.676758
57.200001, 11197.698242
58.299999, 11045.500977
59.400002, 10897.779297
60.500000, 10728.542969
61.599998, 177.340195
62.700001, 174.370926
63.799999, 165.744629
64.900002, 165.823151
66.000000, 155.225082
67.099998, 155.294739
68.199997, 9307.804688
69.300003, 9191.420898
70.400002, 9084.518555
71.500000, 8979.121094
72.599998, 8874.085938
73.699997, 8764.665039
74.800003, 8648.932617
75.900002, 8524.832031
77.000000, 8393.343750
78.099998, 4067.612793
79.199997, 4020.880615
80.300003, 3973.601807
81.400002, 7840.165039
82.500000, 7745.022461
83.599998, 7657.557617
84.699997, 7575.240723
85.800003, 7495.696289
86.900002, 7416.571777
88.000000, 7340.651367
89.099998, 7262.237793
90.199997, 7183.780762
91.300003, 7096.737793
92.400002, 7088.633789
